  0.194699317       7.91524127E-02  0.151711181      0.195042819       7.82641396E-02  0.151711181      0.195386335       7.73758665E-02  0.151711181      0.195729837       7.64875859E-02  0.151711181      0.196073338       7.55993128E-02  0.151711181      0.196416840       7.47110397E-02  0.151711181      0.196760342       7.38227591E-02  0.151711181      0.197103858       7.29344860E-02  0.151711181      0.197447360       7.20462054E-02  0.151711181      0.197790861       7.11579323E-02  0.151711181      0.198134363       7.02696592E-02  0.151711181      0.198477864       6.93813786E-02  0.151711181      0.198821381       6.84931055E-02  0.151711181      0.199164882       6.76048249E-02  0.151711181      0.199508384       6.67165518E-02  0.151711181      0.199851885       6.58282787E-02  0.151711181      0.200195387       6.49399981E-02  0.151711181      0.200538903       6.40517250E-02  0.151711181      0.200882405       6.31634519E-02  0.151711181      0.201225907       6.22751713E-02  0.151711181      0.201569408       6.13868982E-02  0.151711181    
   8.34016595E-03  0.168730691       3.85634899E-02   8.55295174E-03  0.167802379       3.85634899E-02   8.76573846E-03  0.166874081       3.85634899E-02   8.97852425E-03  0.165945768       3.85634899E-02   9.19131096E-03  0.165017471       3.85634899E-02   9.40409675E-03  0.164089158       3.85634899E-02   9.61688347E-03  0.163160861       3.85634899E-02   9.82966926E-03  0.162232548       3.85634899E-02   1.00424560E-02  0.161304250       3.85634899E-02   1.02552418E-02  0.160375938       3.85634899E-02   1.04680276E-02  0.159447625       3.85634899E-02   1.06808143E-02  0.158519328       3.85634899E-02   1.08936001E-02  0.157591015       3.85634899E-02   1.11063868E-02  0.156662717       3.85634899E-02   1.13191726E-02  0.155734405       3.85634899E-02   1.15319593E-02  0.154806107       3.85634899E-02   1.17447451E-02  0.153877795       3.85634899E-02   1.19575318E-02  0.152949497       3.85634899E-02   1.21703176E-02  0.152021185       3.85634899E-02   1.23831034E-02  0.151092887       3.85634899E-02   1.25958901E-02  0.150164574       3.85634899E-02
  0.128185555       5.78764156E-02  0.198419437      0.129132524       5.77750653E-02  0.198419437      0.130079493       5.76737113E-02  0.198419437      0.131026462       5.75723611E-02  0.198419437      0.131973445       5.74710108E-02  0.198419437      0.132920414       5.73696606E-02  0.198419437      0.133867383       5.72683103E-02  0.198419437      0.134814352       5.71669564E-02  0.198419437      0.135761335       5.70656061E-02  0.198419437      0.136708304       5.69642559E-02  0.198419437      0.137655273       5.68629056E-02  0.198419437      0.138602257       5.67615554E-02  0.198419437      0.139549226       5.66602014E-02  0.198419437      0.140496194       5.65588512E-02  0.198419437      0.141443163       5.64575009E-02  0.198419437      0.142390147       5.63561507E-02  0.198419437      0.143337116       5.62548004E-02  0.198419437      0.144284084       5.61534464E-02  0.198419437      0.145231053       5.60520962E-02  0.198419437      0.146178037       5.59507459E-02  0.198419437      0.147125006       5.58493957E-02  0.198419437    
   3.32361758E-02   6.82646334E-02  0.175943092       3.35234851E-02   6.73566312E-02  0.175943092       3.38107944E-02   6.64486140E-02  0.175943092       3.40981036E-02   6.55406043E-02  0.175943092       3.43854129E-02   6.46325946E-02  0.175943092       3.46727222E-02   6.37245849E-02  0.175943092       3.49600315E-02   6.28165752E-02  0.175943092       3.52473445E-02   6.19085655E-02  0.175943092       3.55346538E-02   6.10005558E-02  0.175943092       3.58219631E-02   6.00925460E-02  0.175943092       3.61092724E-02   5.91845363E-02  0.175943092       3.63965817E-02   5.82765266E-02  0.175943092       3.66838947E-02   5.73685169E-02  0.175943092       3.69712040E-02   5.64605072E-02  0.175943092       3.72585133E-02   5.55524975E-02  0.175943092       3.75458226E-02   5.46444841E-02  0.175943092       3.78331318E-02   5.37364744E-02  0.175943092       3.81204411E-02   5.28284647E-02  0.175943092       3.84077504E-02   5.19204549E-02  0.175943092       3.86950634E-02   5.10124452E-02  0.175943092       3.89823727E-02   5.01044318E-02  0.175943092    
   6.71565160E-02  0.197838157       9.45243835E-02   6.80998862E-02  0.197707444       9.45243835E-02   6.90432489E-02  0.197576731       9.45243835E-02   6.99866191E-02  0.197446018       9.45243835E-02   7.09299892E-02  0.197315305       9.45243835E-02   7.18733594E-02  0.197184592       9.45243835E-02   7.28167295E-02  0.197053894       9.45243835E-02   7.37600923E-02  0.196923181       9.45243835E-02   7.47034624E-02  0.196792468       9.45243835E-02   7.56468326E-02  0.196661755       9.45243835E-02   7.65902027E-02  0.196531042       9.45243835E-02   7.75335729E-02  0.196400329       9.45243835E-02   7.84769356E-02  0.196269616       9.45243835E-02   7.94203058E-02  0.196138918       9.45243835E-02   8.03636760E-02  0.196008205       9.45243835E-02   8.13070461E-02  0.195877492       9.45243835E-02   8.22504163E-02  0.195746779       9.45243835E-02   8.31937790E-02  0.195616066       9.45243835E-02   8.41371492E-02  0.195485353       9.45243835E-02   8.50805193E-02  0.195354655       9.45243835E-02   8.60238895E-02  0.195223942       9.45243835E-02
   7.34728277E-02  0.118136123       7.57105350E-02   7.32788071E-02  0.117203712       7.57105350E-02   7.30847791E-02  0.116271302       7.57105350E-02   7.28907585E-02  0.115338899       7.57105350E-02   7.26967305E-02  0.114406489       7.57105350E-02   7.25027099E-02  0.113474086       7.57105350E-02   7.23086819E-02  0.112541676       7.57105350E-02   7.21146613E-02  0.111609265       7.57105350E-02   7.19206333E-02  0.110676862       7.57105350E-02   7.17266127E-02  0.109744452       7.57105350E-02   7.15325922E-02  0.108812042       7.57105350E-02   7.13385642E-02  0.107879639       7.57105350E-02   7.11445436E-02  0.106947228       7.57105350E-02   7.09505156E-02  0.106014818       7.57105350E-02   7.07564950E-02  0.105082415       7.57105350E-02   7.05624670E-02  0.104150005       7.57105350E-02   7.03684464E-02  0.103217602       7.57105350E-02   7.01744184E-02  0.102285191       7.57105350E-02   6.99803978E-02  0.101352781       7.57105350E-02   6.97863698E-02  0.100420378       7.57105350E-02   6.95923492E-02   9.94879678E-02   7.57105350E-02
   5.89835607E-02  0.192556515      0.159623772       5.99054880E-02  0.192317605      0.159623772       6.08274154E-02  0.192078695      0.159623772       6.17493428E-02  0.191839784      0.159623772       6.26712739E-02  0.191600874      0.159623772       6.35932013E-02  0.191361964      0.159623772       6.45151287E-02  0.191123053      0.159623772       6.54370561E-02  0.190884143      0.159623772       6.63589835E-02  0.190645233      0.159623772       6.72809109E-02  0.190406322      0.159623772       6.82028383E-02  0.190167412      0.159623772       6.91247657E-02  0.189928502      0.159623772       7.00466931E-02  0.189689592      0.159623772       7.09686205E-02  0.189450681      0.159623772       7.18905479E-02  0.189211771      0.159623772       7.28124753E-02  0.188972861      0.159623772       7.37344101E-02  0.188733950      0.159623772       7.46563375E-02  0.188495040      0.159623772       7.55782649E-02  0.188256130      0.159623772       7.65001923E-02  0.188017219      0.159623772       7.74221197E-02  0.187778309      0.159623772    
  0.197298065      0.124373443       9.57175270E-02  0.197226182      0.123423778       9.57175270E-02  0.197154298      0.122474119       9.57175270E-02  0.197082415      0.121524453       9.57175270E-02  0.197010532      0.120574787       9.57175270E-02  0.196938649      0.119625121       9.57175270E-02  0.196866781      0.118675455       9.57175270E-02  0.196794897      0.117725797       9.57175270E-02  0.196723014      0.116776131       9.57175270E-02  0.196651131      0.115826465       9.57175270E-02  0.196579248      0.114876799       9.57175270E-02  0.196507365      0.113927133       9.57175270E-02  0.196435481      0.112977475       9.57175270E-02  0.196363613      0.112027809       9.57175270E-02  0.196291730      0.111078143       9.57175270E-02  0.196219847      0.110128477       9.57175270E-02  0.196147963      0.109178811       9.57175270E-02  0.196076080      0.108229153       9.57175270E-02  0.196004197      0.107279487       9.57175270E-02  0.195932314      0.106329821       9.57175270E-02  0.195860445      0.105380155       9.57175270E-02
  0.128760189       1.64410733E-02   9.95025188E-02  0.128291711       1.56118833E-02   9.95025188E-02  0.127823219       1.47826942E-02   9.95025188E-02  0.127354741       1.39535051E-02   9.95025188E-02  0.126886263       1.31243151E-02   9.95025188E-02  0.126417786       1.22951251E-02   9.95025188E-02  0.125949308       1.14659360E-02   9.95025188E-02  0.125480816       1.06367460E-02   9.95025188E-02  0.125012338       9.80755687E-03   9.95025188E-02  0.124543861       8.97836685E-03   9.95025188E-02  0.124075383       8.14917684E-03   9.95025188E-02  0.123606898       7.31998775E-03   9.95025188E-02  0.123138420       6.49079774E-03   9.95025188E-02  0.122669935       5.66160865E-03   9.95025188E-02  0.122201458       4.83241910E-03   9.95025188E-02  0.121732980       4.00322909E-03   9.95025188E-02  0.121264495       3.17403954E-03   9.95025188E-02  0.120796017       2.34484999E-03   9.95025188E-02  0.120327532       1.51566043E-03   9.95025188E-02  0.119859055       6.86471350E-04   9.95025188E-02  0.119390577      -1.42718665E-04   9.95025188E-02
  0.145831347      0.204612941       1.43438345E-02  0.145083055      0.204023793       1.43438345E-02  0.144334778      0.203434646       1.43438345E-02  0.143586487      0.202845514       1.43438345E-02  0.142838195      0.202256367       1.43438345E-02  0.142089903      0.201667219       1.43438345E-02  0.141341612      0.201078072       1.43438345E-02  0.140593320      0.200488940       1.43438345E-02  0.139845029      0.199899793       1.43438345E-02  0.139096737      0.199310645       1.43438345E-02  0.138348445      0.198721498       1.43438345E-02  0.137600154      0.198132351       1.43438345E-02  0.136851862      0.197543219       1.43438345E-02  0.136103570      0.196954072       1.43438345E-02  0.135355279      0.196364924       1.43438345E-02  0.134606987      0.195775777       1.43438345E-02  0.133858696      0.195186645       1.43438345E-02  0.133110419      0.194597498       1.43438345E-02  0.132362127      0.194008350       1.43438345E-02  0.131613836      0.193419203       1.43438345E-02  0.130865544      0.192830056       1.43438345E-02
